ir1_ch4,ir3_co,uv0_o3,uv1_no2,uv3_bro,uv4_h2co,uv5_so2,uv6_oclo,uv7_so2,uv8_h2o,uv9_chocho,lat,lon
1.0389064489557293e+20,0.0,1.3294950089424024e+19,2693300708442112.0,91644310672725.34,0.0,0.0,1111587352142.3645,0.0,1.11698217910048e+22,0.0,-78.38709677419355,-42.85714285714286
8.588840925309981e+19,0.0,7.062856839603421e+18,1123751886323712.0,51719406878720.0,0.0,0.0,3543531271192.1777,0.0,8.956630304850086e+21,0.0,-78.38709677419355,-37.14285714285714
5.7576612451743556e+19,8.875088534617194e+18,7.020056562785845e+18,1269024614077781.2,47477893190997.336,0.0,0.0,894041267947.2887,0.0,4.018815978669175e+21,0.0,-78.38709677419355,-31.428571428571416
4.729216993659047e+19,0.0,7.23517958617301e+18,1411305315500032.0,50579853279232.0,0.0,0.0,838022515772.7114,0.0,3.881284349561093e+21,0.0,-78.38709677419355,-25.714285714285722
7.171620365857391e+19,0.0,9.71933919215616e+18,1910204522299392.0,66216354906112.0,0.0,0.0,1141873650346.6667,0.0,2.9303249406563273e+21,0.0,-78.38709677419355,-20.0
7.778233136754146e+19,4.861670762216214e+19,6.857195745992455e+18,1190393914222182.5,51905824817152.0,0.0,0.0,1630474765725.8896,0.0,1.127129319172152e+21,0.0,-78.38709677419355,-14.285714285714278
4.429558884309384e+19,0.0,0.0,0.0,0.0,0.0,0.0,981810989113.8732,0.0,0.0,0.0,-78.38709677419355,-8.571428571428555
4.270096462541985e+19,2.082925382970481e+19,6.801142093452621e+18,1195007621778636.8,48765571642163.2,0.0,0.0,887289898454.6433,0.0,1.6020691546192038e+21,0.0,-78.38709677419355,-2.857142857142861
4.62098172636594e+19,1.9263159220001833e+18,1.0513598464466196e+19,1868202070822092.8,72850375861862.4,0.0,0.0,1055649347574.8134,0.0,2.1698427447164063e+21,0.0,-78.38709677419355,2.857142857142861
3.702733325992137e+21,0.0,0.0,0.0,0.0,0.0,0.0,817361725032.4486,0.0,0.0,0.0,-78.38709677419355,8.571428571428584
4.7290490007039286e+20,1.4787939911889584e+19,1.3990266491048559e+19,2345295849455616.0,92959134449664.0,0.0,0.0,763742856789.3334,0.0,1.776872574243404e+21,0.0,-78.38709677419355,14.285714285714278
4.4508025363911855e+20,1.3374457437094517e+20,6.71746464063003e+18,1316096956053731.5,48389271876039.11,0.0,0.0,925148511965.281,0.0,1.3396930432083005e+21,0.0,-78.38709677419355,20.0
4.190710540393852e+19,2.1451472132787667e+19,6.742114866691047e+18,1390970524401664.0,54883700965376.0,0.0,0.0,1196625643355.5557,0.0,1.2489431744744784e+21,0.0,-78.38709677419355,25.714285714285722
3.002076975615027e+19,3.264105600849543e+18,1.0203174381969648e+19,1976759480920746.5,72122883200341.33,0.0,0.0,832271908768.8793,0.0,1.2291404247004653e+21,0.0,-78.38709677419355,31.428571428571445
6.365050938519224e+19,2.5759410642338447e+18,7.259004353879474e+18,1463845235577204.2,49079820222464.0,0.0,0.0,813770087656.9735,0.0,9.067721652389596e+20,0.0,-78.38709677419355,37.14285714285714
3.8607991682006e+19,8.455328530236965e+18,7.356579688652734e+18,1568298147774464.0,48810833215488.0,0.0,0.0,1048462941007.1003,0.0,1.0090210115694772e+21,0.0,-78.38709677419355,42.85714285714286
4.185471125984521e+19,7.778617621280195e+17,7.408996088008409e+18,1590438444138496.0,50071249354752.0,0.0,0.0,936186129776.2809,0.0,1.1396797579116087e+21,0.0,-78.38709677419355,48.571428571428584
3.352559115874042e+19,4.581094100249346e+18,1.0297658485614402e+19,2020546728427520.0,61869064716288.0,0.0,0.0,662899679869.3263,0.0,1.0541099779153619e+21,0.0,-78.38709677419355,54.28571428571428
5.440641079552744e+19,6.745416974987166e+18,1.3766723407615885e+19,2934603871769941.0,95659032750762.66,0.0,0.0,5212298293415.625,0.0,0.0,0.0,-78.38709677419355,60.0
5.4313337157111914e+19,1.513416595299369e+18,7.335939564750155e+18,1572117995498154.8,50019466652330.664,0.0,0.0,1446904885957.9883,0.0,1.6230341145720552e+21,0.0,-78.38709677419355,65.71428571428572
6.6069873824816185e+19,7.395261018205436e+17,7.143837160297401e+18,1633106093295908.5,50390373448947.81,0.0,0.0,691121521001.1207,0.0,1.5683103547711695e+21,0.0,-78.38709677419355,71.42857142857144
4.713780817242396e+19,4.854223487352439e+18,1.0317798492071789e+19,2072826244759552.0,69728949239808.0,0.0,0.0,1088870405207.0647,0.0,1.6007695142829865e+21,0.0,-78.38709677419355,77.14285714285717
6.1391822824328495e+19,0.0,6.874614539053171e+18,1535162508640256.0,52745925733034.664,0.0,0.0,998990251904.4823,0.0,1.560516364269797e+21,0.0,-78.38709677419355,82.85714285714289
4.4635590220354994e+19,1.861209040325269e+19,7.002662508736755e+18,1718826356336230.5,45041876520140.8,0.0,0.0,641985936008.4509,0.0,1.3371377570747258e+21,0.0,-78.38709677419355,88.57142857142856
5.434792778698787e+19,5.974368245392605e+18,6.969043511352388e+18,1702571972073881.5,45890417354342.4,0.0,0.0,1098874317371.8896,0.0,1.416992883507483e+21,0.0,-78.38709677419355,94.28571428571428
4.257766252415182e+19,9.959066342288698e+17,7.240075911362701e+18,1769644710762309.8,47551505831749.82,0.0,0.0,631772471741.1128,0.0,1.5079391629211906e+21,0.0,-78.38709677419355,100.0
