ir1_ch4,ir3_co,uv0_o3,uv1_no2,uv3_bro,uv4_h2co,uv5_so2,uv6_oclo,uv7_so2,uv8_h2o,uv9_chocho,lat,lon
5.01E+19,5.59E+18,7.48E+18,5.24334E+15,4.24972E+13,1.36042E+15,3.09282E+15,1.93384E+11,3.44266E+15,6.14E+21,0,-78.38709677,157.1428571
4.92E+19,4.08E+18,7.51E+18,5.14335E+15,4.46761E+13,0,4.61427E+15,0,4.34605E+15,1.14E+22,0,-78.38709677,162.8571429
4.83E+19,3.18E+18,7.48E+18,5.06954E+15,4.61056E+13,0,6.91107E+15,3.44934E+11,4.70271E+15,1.24E+22,0,-78.38709677,168.5714286
4.77E+19,2.12E+18,7.41E+18,5.00115E+15,4.6382E+13,3.74692E+15,7.01717E+15,2.32171E+11,5.37392E+15,1.26E+22,0,-78.38709677,174.2857143
4.65E+19,1.91E+18,7.37E+18,4.98444E+15,4.53403E+13,3.68032E+15,7.44403E+15,0,5.6372E+15,1.30E+22,0,-78.38709677,180
4.64E+19,1.25E+18,7.43E+18,4.85642E+15,4.33719E+13,2.08593E+15,3.53E+16,1.15463E+12,6.59749E+15,1.41E+22,2.26291E+14,-72.58064516,-180
4.57E+19,1.30E+18,7.34E+18,4.74628E+15,4.31819E+13,5.68485E+15,3.92E+16,1.36925E+12,8.25344E+15,1.77E+22,1.8562E+14,-72.58064516,-174.2857143
5.31E+19,1.27E+18,7.21E+18,4.61793E+15,4.2659E+13,2.91509E+15,3.85E+16,3.48524E+12,8.82651E+15,2.14E+22,1.70615E+14,-72.58064516,-168.5714286
5.08E+19,1.53E+18,7.09E+18,4.52172E+15,4.26705E+13,2.86844E+15,2.66E+16,4.58192E+12,7.35248E+15,2.30E+22,1.59969E+14,-72.58064516,-162.8571429
4.61E+19,1.76E+18,6.98E+18,4.59884E+15,4.16029E+13,1.93483E+15,2.99E+16,2.72454E+12,9.27601E+15,2.34E+22,1.74455E+14,-72.58064516,-157.1428571
4.88E+19,3.41E+18,6.92E+18,4.72479E+15,4.05323E+13,1.45029E+15,2.66E+16,4.03633E+13,8.62549E+15,2.41E+22,1.86198E+14,-72.58064516,-151.4285714
4.58E+19,2.29E+18,6.93E+18,4.70392E+15,4.36626E+13,3.33349E+15,2.91E+16,5.93242E+11,1.04E+16,2.37E+22,2.06956E+14,-72.58064516,-145.7142857
4.42E+19,5.41E+18,6.94E+18,4.81305E+15,4.43191E+13,2.5108E+15,2.61E+16,1.90899E+12,1.00E+16,2.02E+22,1.92277E+14,-72.58064516,-140
4.31E+19,2.53E+18,7.00E+18,5.05864E+15,4.26326E+13,3.39839E+15,2.52E+16,1.49983E+12,9.91395E+15,1.67E+22,2.05716E+14,-72.58064516,-134.2857143
4.62E+19,9.28E+18,7.20E+18,5.1041E+15,4.47182E+13,2.02675E+15,2.23E+16,1.01754E+12,9.20446E+15,1.61E+22,2.14472E+14,-72.58064516,-128.5714286
5.53E+19,5.76E+18,7.37E+18,5.16323E+15,4.64824E+13,2.55012E+15,1.83E+16,1.38876E+12,8.76437E+15,1.60E+22,2.59816E+14,-72.58064516,-122.8571429
5.17E+19,2.46E+18,7.41E+18,5.16905E+15,4.28561E+13,2.65993E+15,3.03E+16,4.22147E+12,9.52334E+15,1.76E+22,2.55662E+14,-72.58064516,-117.1428571
4.66E+19,1.46E+18,7.55E+18,4.92594E+15,4.63089E+13,2.0939E+15,3.31E+16,5.34937E+12,1.16E+16,2.24E+22,2.71514E+14,-72.58064516,-111.4285714
4.55E+19,2.44E+18,7.66E+18,4.82736E+15,4.66429E+13,2.39199E+15,2.91E+16,4.08584E+12,1.00E+16,2.14E+22,2.56324E+14,-72.58064516,-105.7142857
4.63E+19,1.54E+18,7.76E+18,4.77351E+15,4.60714E+13,2.87721E+15,2.60E+16,5.69692E+13,1.07E+16,2.28E+22,2.70248E+14,-72.58064516,-100
4.39E+19,1.58E+18,7.82E+18,4.68744E+15,4.7061E+13,1.98269E+15,2.12E+16,1.27186E+12,9.22813E+15,2.22E+22,2.82977E+14,-72.58064516,-94.28571429
4.48E+19,1.82E+18,7.90E+18,4.62552E+15,4.90442E+13,8.83982E+14,2.16E+16,4.95555E+12,8.10343E+15,1.97E+22,2.81132E+14,-72.58064516,-88.57142857
5.21E+19,3.29E+18,7.88E+18,4.6891E+15,4.57257E+13,1.98974E+15,2.55E+16,1.17416E+12,8.03029E+15,2.05E+22,2.58777E+14,-72.58064516,-82.85714286
4.20E+19,2.02E+18,7.85E+18,4.62183E+15,4.6322E+13,1.69398E+15,1.69E+16,3.31297E+12,8.22154E+15,2.13E+22,2.92293E+14,-72.58064516,-77.14285714
5.02E+19,1.52E+18,7.83E+18,4.47051E+15,5.09547E+13,1.71804E+15,1.36E+16,1.20146E+12,9.80056E+15,2.28E+22,2.94409E+14,-72.58064516,-71.42857143
4.07E+19,1.79E+18,7.64E+18,4.47309E+15,4.75957E+13,1.39857E+15,7.82408E+15,1.16476E+12,8.47843E+15,1.89E+22,2.37435E+14,-72.58064516,-65.71428571
4.51E+19,1.85E+18,7.56E+18,4.45752E+15,4.88036E+13,1.53537E+15,1.20E+16,6.73617E+12,1.00E+16,2.53E+22,2.81164E+14,-72.58064516,-60
4.60E+19,1.66E+18,7.47E+18,4.39844E+15,4.95489E+13,2.23139E+15,1.95E+16,1.73463E+12,1.19E+16,2.85E+22,2.92119E+14,-72.58064516,-54.28571429
4.65E+19,1.90E+18,7.37E+18,4.50447E+15,4.58389E+13,2.68222E+15,1.61E+16,1.18271E+12,1.13E+16,2.80E+22,2.67649E+14,-72.58064516,-48.57142857
4.61E+19,1.37E+18,7.29E+18,4.54738E+15,4.46411E+13,1.58444E+15,2.28E+16,7.54183E+12,1.08E+16,2.72E+22,2.63212E+14,-72.58064516,-42.85714286
