ir1_ch4,ir3_co,uv0_o3,uv1_no2,uv3_bro,uv4_h2co,uv5_so2,uv6_oclo,uv7_so2,uv8_h2o,uv9_chocho,lat,lon
5.519920892072682e+19,1.2429728116151383e+20,6.748074949381475e+18,4171732866260894.5,38650282375305.44,0.0,3793196614995149.0,1113066877515.974,3279946734632960.0,2.0390367900591954e+21,153256410106699.28,-84.19354838709677,140.0
4.246669224790061e+19,2.2588402421270953e+18,6.794781905441543e+18,4228381479120342.0,38782215960052.0,0.0,2979792710270976.0,1376793221488.6084,2625861601722368.0,2.092577623660077e+21,126472039152801.69,-84.19354838709677,145.71428571428572
4.6085547505127285e+19,3.1696167707613706e+18,6.831171942780329e+18,4281247720687911.5,39130164975034.73,0.0,1.0346861999161344e+16,4231000553839.044,9247755977359360.0,2.1377613274393986e+21,109391029753638.12,-84.19354838709677,151.42857142857144
7.495471660268913e+19,3.4970266739888666e+18,6.919724569276721e+18,4302085122152662.0,38625283843683.53,0.0,1.3331460945608704e+16,924772400469.3334,1.1161301078245376e+16,2.5777075739130415e+21,112797489652342.16,-84.19354838709677,157.14285714285717
8.203110199325157e+19,6.061168780807193e+18,7.006628120803873e+18,4288314823920694.5,40510922012760.055,0.0,4581936352373419.0,991653266267.7284,3877354835978922.5,3.715048563034564e+21,137264702070784.0,-84.19354838709677,162.8571428571429
6.7541865040190456e+19,2.6644779955479433e+19,7.105318617937094e+18,4289880488219725.5,41379449233831.06,0.0,6088008267936563.0,829662869243.3994,5340374901981184.0,4.599885778564222e+21,152019275644928.0,-84.19354838709677,168.57142857142856
5.845827201260688e+19,3.391852797888773e+18,7.070969403253727e+18,4282197284442912.0,43117485302830.42,0.0,6961043644799854.0,731419143591.7241,6224012550378057.0,5.241072696282614e+21,135540797920807.39,-84.19354838709677,174.28571428571428
6.635201127212838e+19,1.1606031582534177e+19,7.11808657559685e+18,4242131315601204.0,43621187885376.44,0.0,7638580068501797.0,1013449355064.1951,6631788952682496.0,5.515391529997404e+21,119737491504059.73,-84.19354838709677,180.0
5.3213718361440625e+19,2.0359005972061164e+18,8.324662856158822e+18,4337631438192484.0,52914117750888.19,0.0,7684768741044239.0,1944502927882.0017,5605750671749432.0,6.554965170353677e+21,173523883588917.8,-78.38709677419355,-180.0
1.083745528060391e+20,1.9512149218391142e+18,8.31368143633514e+18,4313694399867514.5,53168327356571.55,0.0,1.262666722317765e+16,2187948638772.1204,7756714930257869.0,6.815482200981224e+21,156382321828197.22,-78.38709677419355,-174.28571428571428
4.959320522334774e+19,2.358559314284832e+18,8.230543950387492e+18,4279865312059640.0,54651185601254.96,0.0,9011973235336576.0,1733256863616.6455,6511208863993735.0,7.140478925046555e+21,158670181329674.2,-78.38709677419355,-168.57142857142858
5.689871261567212e+19,1.8184756236355023e+18,8.183060804552073e+18,4258270613027494.5,53848507684269.73,0.0,7158320190830649.0,2456454800854.699,5901233468535722.0,7.795472882706225e+21,157515352953571.16,-78.38709677419355,-162.85714285714286
8.095278800267457e+19,3.3494611360141706e+18,8.067736276616138e+18,4214022962954142.0,52393727841258.76,0.0,8719728997035134.0,2341616014422.3296,7513102241624414.0,8.095232260986188e+21,163975071463566.34,-78.38709677419355,-157.14285714285714
